timestamp_ms,fenster,popup_erkannt,radius,fisch_gefunden,fisch_x,fisch_y,distanz_zum_ring,im_ring,klick_gesendet,zyklus_pause,latenz_ms,fisch_speed_px_s
25631,816x639,1,64,1,262,256,54.08,1,0,0.08,,264.3
25710,816x639,1,64,1,283,247,39.32,1,0,0.08,,287.0
25815,816x639,1,64,1,293,242,39.20,1,0,0.08,,108.1
25922,816x639,1,64,1,293,242,46.14,1,0,0.08,,0.0
26030,816x639,1,64,1,292,242,48.75,1,0,0.08,,9.0
26094,816x639,1,64,1,292,242,48.75,1,0,0.08,,0.0
26175,816x639,1,64,1,292,242,48.75,1,1,0.08,144.9,
26182,816x639,1,64,1,292,242,48.75,1,0,0.08,,0.0
26235,816x639,1,64,1,292,242,48.75,1,0,0.08,,0.0
26371,816x639,1,64,1,273,225,48.75,1,0,0.08,,187.3
26462,816x639,1,64,1,261,212,36.40,1,0,0.08,,197.6
26573,816x639,1,64,1,253,203,19.24,1,0,0.08,,109.5
26655,816x639,1,64,1,253,203,15.81,1,0,0.08,,0.0
26767,816x639,1,64,1,253,203,18.68,1,0,0.08,,0.0
26812,816x639,1,64,1,253,203,18.68,1,0,0.08,,0.0
26827,816x639,1,64,1,253,203,18.68,1,1,0.08,55.1,
26959,816x639,1,64,1,253,203,18.68,1,0,0.08,,0.0
27043,816x639,1,64,1,257,217,18.68,1,0,0.08,,165.5
27112,816x639,1,64,1,260,229,13.04,1,0,0.08,,180.3
27245,816x639,1,64,1,268,261,10.20,1,0,0.08,,248.8
27356,816x639,1,64,1,271,272,28.84,1,0,0.08,,106.7
27433,816x639,1,64,1,271,272,50.09,1,0,0.08,,0.0
27550,816x639,1,64,1,271,272,55.95,1,0,0.08,,0.0
27598,816x639,1,64,1,271,272,55.95,1,0,0.08,,0.0
27618,816x639,1,64,1,271,272,55.95,1,1,0.08,63.3,
27728,816x639,1,64,1,274,283,55.95,1,0,0.08,,88.0
27835,816x639,1,64,0,,,,0,0,0.08,,
27932,816x639,1,64,1,270,241,55.95,1,0,0.08,,205.6
28048,816x639,1,64,1,268,212,55.04,1,0,0.08,,255.3
28171,816x639,1,65,1,266,183,54.13,1,0,0.08,,232.9
28253,816x639,1,64,1,271,272,55.04,1,1,0.08,202.9,
28264,816x639,1,65,1,265,166,59.48,1,0,0.08,,185.2
28353,816x639,1,65,1,265,155,65.25,1,0,0.08,,121.7
28418,816x639,1,65,1,265,155,70.09,1,0,0.08,,0.0
28525,816x639,1,65,1,265,155,70.09,1,0,0.08,,0.0
28621,816x639,1,65,1,265,155,70.09,1,0,0.08,,0.0
28684,816x639,1,65,1,265,155,70.09,1,0,0.08,,0.0
28698,816x639,1,65,1,265,155,70.09,1,1,0.08,169.5,
28769,816x639,1,65,1,265,155,70.09,1,0,0.08,,0.0
28881,816x639,1,65,0,,,,0,0,0.08,,
28975,816x639,1,65,1,265,155,70.09,1,0,0.08,,0.0
29013,816x639,1,65,1,265,155,70.09,1,0,0.08,,0.0
29044,816x639,1,65,1,265,155,70.09,1,1,0.08,67.7,
29092,816x639,1,65,1,265,155,70.09,1,0,0.08,,0.0
29219,816x639,0,,1,265,155,,0,0,0.08,,0.0
29241,816x639,0,,1,264,154,,0,0,0.08,,60.1
29333,816x639,0,,0,,,,0,0,0.08,,
29415,816x639,0,,0,,,,0,0,0.08,,
29470,816x639,0,,0,,,,0,0,0.08,,
29568,816x639,0,,0,,,,0,0,0.08,,
29656,816x639,0,,0,,,,0,0,0.08,,
29719,816x639,0,,0,,,,0,0,0.08,,
37234,816x639,1,64,0,,,,0,0,0.08,,
37432,816x639,1,64,1,364,178,123.71,0,0,0.08,,
37549,816x639,1,64,1,363,200,120.33,0,0,0.08,,184.7
37657,816x639,1,64,1,361,228,116.90,0,0,0.08,,262.3
37676,816x639,1,64,1,361,233,114.21,0,0,0.08,,269.6
37754,816x639,1,64,1,360,253,113.36,0,0,0.08,,254.1
37843,816x639,1,64,1,359,278,114.14,0,0,0.08,,276.8
37954,816x639,1,64,1,359,294,120.70,0,0,0.08,,145.5
38002,816x639,1,64,1,359,294,128.63,0,0,0.08,,0.0
38098,816x639,1,64,1,359,294,132.85,0,0,0.08,,0.0
38159,816x639,1,64,1,359,294,132.85,0,0,0.08,,0.0
38277,816x639,1,64,1,359,294,132.85,0,0,0.08,,0.0
38342,816x639,1,64,1,359,294,132.85,0,0,0.08,,0.0
38456,816x639,1,64,1,354,283,132.85,0,0,0.08,,103.8
38480,816x639,1,64,1,353,279,127.09,0,0,0.08,,165.2
38633,816x639,1,64,1,339,244,121.80,0,0,0.08,,248.1
38670,816x639,1,64,1,334,233,106.23,0,0,0.08,,321.7
38834,816x639,1,64,1,318,196,106.23,0,0,0.08,,246.3
38951,816x639,1,64,1,313,183,106.23,0,0,0.08,,119.5
39204,816x639,1,64,0,,,,0,0,0.08,,
39269,816x639,1,64,0,,,,0,0,0.08,,
39358,816x639,1,64,0,,,,0,0,0.08,,
39391,816x639,1,64,0,,,,0,0,0.08,,
39487,816x639,1,64,0,,,,0,0,0.08,,
39552,816x639,1,64,0,,,,0,0,0.08,,
39644,816x639,1,64,0,,,,0,0,0.08,,
39736,816x639,1,64,0,,,,0,0,0.08,,
39784,816x639,1,64,0,,,,0,0,0.08,,
39863,816x639,1,64,0,,,,0,0,0.08,,
39957,816x639,0,,0,,,,0,0,0.08,,
40016,816x639,0,,0,,,,0,0,0.08,,
40115,816x639,0,,0,,,,0,0,0.08,,
40177,816x639,0,,0,,,,0,0,0.08,,
40255,816x639,0,,0,,,,0,0,0.08,,
40345,816x639,0,,0,,,,0,0,0.08,,
40425,816x639,0,,0,,,,0,0,0.08,,
40516,816x639,0,,0,,,,0,0,0.08,,
47131,816x639,1,64,1,268,181,44.72,1,0,0.08,,
47225,816x639,1,64,1,291,166,56.86,1,0,0.08,,287.9
47290,816x639,1,64,1,305,157,69.81,1,0,0.08,,261.8
47391,816x639,1,64,0,,,,0,0,0.08,,
47494,816x639,1,64,0,,,,0,0,0.08,,
47568,816x639,1,64,0,,,,0,0,0.08,,
47640,816x639,1,64,0,,,,0,0,0.08,,
47773,816x639,1,64,0,,,,0,0,0.08,,
47885,816x639,1,64,0,,,,0,0,0.08,,
47956,816x639,1,64,0,,,,0,0,0.08,,
48001,816x639,1,64,0,,,,0,0,0.08,,
48146,816x639,1,64,1,243,161,69.81,1,0,0.08,,73.2
48249,816x639,1,64,1,230,163,69.81,1,0,0.08,,119.1
48331,816x639,1,64,1,231,163,69.81,1,0,0.08,,12.4
48349,816x639,1,64,1,291,166,69.81,1,1,0.08,97.3,
48364,816x639,1,64,1,231,163,60.44,1,0,0.08,,0.0
48482,816x639,1,64,1,230,163,60.73,1,0,0.08,,9.0
48535,816x639,1,64,1,230,163,60.73,1,0,0.08,,0.0
48596,816x639,1,64,1,230,163,60.73,1,1,0.08,59.5,
48628,816x639,1,64,1,231,163,60.73,1,0,0.08,,10.6
48713,816x639,1,64,0,,,,0,0,0.08,,
48831,816x639,1,64,1,236,186,60.73,1,0,0.08,,118.6
48896,816x639,1,64,1,239,198,49.04,1,0,0.08,,180.8
48983,816x639,1,64,1,248,230,30.68,1,0,0.08,,378.7
49080,816x639,1,64,1,252,248,8.06,1,0,0.08,,192.0
49159,816x639,1,64,1,257,270,18.11,1,0,0.08,,286.3
49251,816x639,1,64,1,263,287,38.47,1,0,0.08,,195.2
49363,816x639,1,64,1,263,287,58.25,1,0,0.08,,0.0
49421,816x639,1,64,1,263,287,67.68,1,0,0.08,,0.0
49528,816x639,1,64,1,263,287,67.68,1,0,0.08,,0.0
49544,816x639,1,64,1,263,287,67.68,1,1,0.08,103.9,
49562,816x639,1,64,1,260,276,67.68,1,0,0.08,,316.1
49718,816x639,1,64,1,259,278,62.59,1,0,0.08,,14.5
49836,816x639,1,64,1,283,282,60.64,1,0,0.08,,198.7
49938,816x639,1,64,1,283,282,63.69,1,0,0.08,,0.0
50036,816x639,1,64,1,283,282,70.33,1,0,0.08,,0.0
50131,816x639,1,64,1,283,282,70.33,1,0,0.08,,0.0
50175,816x639,1,64,1,283,282,70.33,1,1,0.08,138.6,
50178,816x639,1,64,1,283,282,70.33,1,0,0.08,,0.0
50316,816x639,1,64,1,283,282,70.33,1,0,0.08,,0.0
50381,816x639,1,64,0,,,,0,0,0.08,,
50477,816x639,1,64,0,,,,0,0,0.08,,
50587,816x639,1,64,0,,,,0,0,0.08,,
50690,816x639,1,64,0,,,,0,0,0.08,,
50780,816x639,1,64,0,,,,0,0,0.08,,
50856,816x639,1,64,0,,,,0,0,0.08,,
50920,816x639,1,64,0,,,,0,0,0.08,,
